id_nota_rec	nota	id_curriculo_id	id_producao_id
57748	5.0	1591	19431.0
57772	5.0	437	4831.0
57773	5.0	437	4832.0
57774	5.0	171	1908.0
57775	5.0	171	1907.0
57776	5.0	171	1909.0
57789	5.0	169	1875.0
57790	5.0	169	1876.0
57796	5.0	1537	27632.0
57797	5.0	1537	27480.0
57798	5.0	901	10293.0
57799	5.0	901	10292.0
57800	5.0	495	5425.0
57806	5.0	917	24451.0
57809	5.0	1562	19236.0
57810	5.0	2070	25743.0
57815	5.0	1257	14708.0
57816	5.0	1257	14709.0
57817	5.0	1257	14710.0
57819	5.0	243	2671.0
57820	5.0	243	2672.0
57821	5.0	243	2673.0
57822	5.0	243	2674.0
57823	5.0	243	2675.0
57824	5.0	243	2676.0
57825	5.0	243	2677.0
57826	5.0	243	2678.0
57827	5.0	243	23488.0
57828	5.0	243	23604.0
57829	5.0	243	24230.0
57830	5.0	243	24484.0
57831	5.0	243	24784.0
57832	5.0	243	25124.0
57840	5.0	911	27091.0
57846	5.0	800	8793.0
57847	5.0	800	8796.0
57848	5.0	800	8800.0
57849	5.0	800	8798.0
57850	5.0	800	8799.0
57851	5.0	800	8794.0
57852	5.0	800	8795.0
57853	5.0	800	8797.0
57855	5.0	1135	27524.0
57861	5.0	1145	26611.0
57862	5.0	1145	24780.0
57872	5.0	435	27658.0
57873	5.0	435	27657.0
57874	5.0	1273	14802.0
57875	5.0	1578	27518.0
57876	5.0	1250	14594.0
57877	5.0	1250	14595.0
57886	5.0	690	24155.0
57887	5.0	690	24730.0
57888	5.0	690	25141.0
57889	5.0	690	26066.0
57890	5.0	690	25992.0
57891	5.0	690	26260.0
57894	5.0	1127	27600.0
57895	5.0	1127	27599.0
57896	5.0	1127	27598.0
57897	5.0	1306	27652.0
57898	5.0	1306	27651.0
57899	5.0	1306	27650.0
57901	5.0	797	27364.0
57902	5.0	797	27353.0
57903	5.0	797	27259.0
57904	5.0	797	27126.0
57905	5.0	797	8786.0
57906	5.0	797	8787.0
57908	5.0	797	23872.0
57909	5.0	797	23873.0
57923	5.0	933	10608.0
57924	5.0	933	10607.0
57933	5.0	13	278.0
57936	5.0	895	10206.0
57937	5.0	895	10209.0
57939	5.0	895	10211.0
57940	5.0	895	10208.0
57941	5.0	895	10207.0
57944	5.0	696	27609.0
57945	5.0	696	7567.0
57946	5.0	696	26165.0
57952	5.0	806	24638.0
57962	5.0	1115	27534.0
57963	5.0	333	3648.0
57964	5.0	333	3649.0
57967	5.0	540	6142.0
57968	5.0	540	6141.0
57969	5.0	907	27484.0
57976	5.0	37	24738.0
57981	5.0	1004	26603.0
57982	5.0	1004	11427.0
57983	5.0	1004	11428.0
57994	5.0	773	27489.0
57995	5.0	773	27488.0
57997	5.0	749	8158.0
58011	5.0	1238	14471.0
58012	5.0	1238	14472.0
58013	5.0	1238	14474.0
58014	5.0	1238	14475.0
58015	5.0	1238	14473.0
58017	5.0	141	27624.0
58028	5.0	2080	26504.0
58029	5.0	2080	26503.0
58030	5.0	2080	26502.0
58031	5.0	2080	26501.0
58034	5.0	754	8259.0
58035	5.0	754	24005.0
58036	5.0	754	24229.0
58042	5.0	747	8145.0
58046	5.0	638	26741.0
58049	5.0	964	10888.0
58051	5.0	1205	14124.0
58052	5.0	1205	14125.0
58053	5.0	1205	14126.0
58054	5.0	1205	14123.0
58055	5.0	1205	14127.0
58056	5.0	1205	14128.0
58058	5.0	1221	14297.0
58059	5.0	1221	14299.0
58060	5.0	1221	14300.0
58061	5.0	1221	14298.0
58063	5.0	1458	17161.0
58081	5.0	1143	27593.0
58082	5.0	1808	27473.0
58083	5.0	1808	22505.0
58084	5.0	1808	24611.0
58109	5.0	1100	27717.0
58110	5.0	1100	27666.0
58112	5.0	1571	19283.0
58113	5.0	1571	19285.0
58114	5.0	1571	19286.0
58115	5.0	1571	19284.0
58116	5.0	1571	23027.0
58117	5.0	1571	26269.0
58122	5.0	1124	24263.0
58124	5.0	770	8514.0
58125	5.0	1110	12835.0
58128	5.0	1784	21956.0
58130	5.0	1669	20212.0
58131	5.0	1669	20215.0
58132	5.0	1669	20216.0
58133	5.0	1669	20217.0
58134	5.0	1669	20218.0
58135	5.0	1669	20219.0
58136	5.0	1669	20220.0
58137	5.0	1669	20221.0
58138	5.0	1669	20222.0
58139	5.0	1669	20214.0
58140	5.0	1669	20211.0
58141	5.0	1669	20213.0
58142	5.0	1669	20210.0
58143	5.0	1669	22967.0
58144	5.0	1669	23877.0
58145	5.0	1669	25884.0
58154	5.0	705	26591.0
58155	5.0	705	7674.0
58156	5.0	705	7676.0
58157	5.0	705	7677.0
58158	5.0	705	7678.0
58159	5.0	705	7684.0
58160	5.0	705	7685.0
58162	5.0	705	7686.0
58163	5.0	705	7675.0
58164	5.0	705	7679.0
58165	5.0	705	7680.0
58166	5.0	705	7673.0
58167	5.0	705	7681.0
58168	5.0	705	7682.0
58169	5.0	705	23245.0
58170	5.0	705	23926.0
58195	5.0	912	10338.0
58197	5.0	1477	27720.0
58198	5.0	857	9405.0
58199	5.0	857	9406.0
58200	5.0	857	9404.0
58201	5.0	857	9409.0
58202	5.0	857	9403.0
58203	5.0	857	9410.0
58204	5.0	857	23172.0
58221	5.0	318	3506.0
58223	5.0	339	27550.0
58225	5.0	1606	19622.0
58228	5.0	1310	15230.0
58231	5.0	152	27664.0
58243	5.0	1260	23315.0
58247	5.0	1068	27647.0
58248	5.0	1621	26830.0
58249	5.0	1621	19722.0
58250	5.0	1621	19724.0
58256	5.0	811	27597.0
58258	5.0	811	9039.0
58259	5.0	811	23435.0
58260	5.0	811	9038.0
58261	5.0	811	9037.0
58262	5.0	811	23434.0
58269	5.0	1736	21411.0
58272	5.0	506	27723.0
58273	5.0	506	27535.0
58274	5.0	506	27526.0
58275	5.0	506	27525.0
58276	5.0	506	27388.0
58277	5.0	506	27360.0
58278	5.0	506	26907.0
58279	5.0	506	26906.0
58280	5.0	506	26811.0
58281	5.0	506	26810.0
58282	5.0	506	26809.0
58283	5.0	506	26808.0
58284	5.0	506	26807.0
58286	5.0	506	5503.0
58287	5.0	506	5505.0
58288	5.0	506	5508.0
58290	5.0	506	5515.0
58291	5.0	506	5519.0
58292	5.0	506	5520.0
58293	5.0	506	5521.0
58294	5.0	506	5522.0
58295	5.0	506	5523.0
58296	5.0	506	5525.0
58297	5.0	506	5526.0
58298	5.0	506	5529.0
58299	5.0	506	5507.0
58300	5.0	506	5510.0
58301	5.0	506	5511.0
58302	5.0	506	5516.0
58303	5.0	506	5517.0
58304	5.0	506	5518.0
58305	5.0	506	5524.0
58306	5.0	506	5528.0
58307	5.0	506	5530.0
58308	5.0	506	5531.0
58309	5.0	506	5591.0
58310	5.0	506	5512.0
58311	5.0	506	5514.0
58312	5.0	506	5504.0
58313	5.0	506	5535.0
58314	5.0	506	5539.0
58315	5.0	506	5541.0
58316	5.0	506	5542.0
58317	5.0	506	5549.0
58318	5.0	506	5553.0
58319	5.0	506	5557.0
58320	5.0	506	5558.0
58321	5.0	506	5568.0
58323	5.0	506	5544.0
58324	5.0	506	5545.0
58325	5.0	506	5548.0
58326	5.0	506	5550.0
58327	5.0	506	5552.0
58328	5.0	506	5556.0
58329	5.0	506	5560.0
58330	5.0	506	5562.0
58331	5.0	506	5563.0
58332	5.0	506	5567.0
58333	5.0	506	5569.0
58335	5.0	506	5543.0
58336	5.0	506	5546.0
58337	5.0	506	5551.0
58338	5.0	506	5561.0
58339	5.0	506	5565.0
58340	5.0	506	5566.0
58341	5.0	506	5532.0
58342	5.0	506	5534.0
58343	5.0	506	5533.0
58344	5.0	506	5573.0
58345	5.0	506	5580.0
58346	5.0	506	5583.0
58347	5.0	506	5587.0
58348	5.0	506	5588.0
58349	5.0	506	5589.0
58350	5.0	506	5590.0
58351	5.0	506	5592.0
58352	5.0	506	5597.0
58353	5.0	506	5598.0
58354	5.0	506	5599.0
58355	5.0	506	5601.0
58356	5.0	506	5602.0
58357	5.0	506	5604.0
58358	5.0	506	5605.0
58359	5.0	506	5606.0
58360	5.0	506	5574.0
58361	5.0	506	5570.0
58362	5.0	506	5578.0
58363	5.0	506	5584.0
58364	5.0	506	5586.0
58365	5.0	506	5593.0
58366	5.0	506	5594.0
58367	5.0	506	5600.0
58368	5.0	506	5571.0
58369	5.0	506	5581.0
58370	5.0	506	5595.0
58371	5.0	506	5576.0
58372	5.0	506	5575.0
58373	5.0	506	23022.0
58374	5.0	506	5501.0
58375	5.0	506	5506.0
58377	5.0	506	5540.0
58378	5.0	506	5564.0
58379	5.0	506	5572.0
58380	5.0	506	5577.0
58381	5.0	506	23023.0
58382	5.0	506	23140.0
58383	5.0	506	23191.0
58385	5.0	506	23363.0
58386	5.0	506	23420.0
58387	5.0	506	23421.0
58388	5.0	506	23422.0
58389	5.0	506	23535.0
58390	5.0	506	23715.0
58391	5.0	506	24512.0
58392	5.0	506	24804.0
58393	5.0	506	24860.0
58394	5.0	506	24988.0
58395	5.0	506	24989.0
58396	5.0	506	25408.0
58397	5.0	506	25829.0
58398	5.0	506	25477.0
58399	5.0	506	25944.0
58424	5.0	1230	27730.0
58425	5.0	1230	27681.0
58426	5.0	150	27637.0
58427	5.0	150	1688.0
58428	5.0	150	1690.0
58429	5.0	150	23782.0
58434	5.0	1005	27590.0
58435	5.0	1005	27455.0
58436	5.0	1005	26688.0
58437	5.0	1005	11437.0
58438	5.0	1005	11443.0
58439	5.0	1005	11438.0
58440	5.0	1005	11441.0
58441	5.0	1005	11442.0
58442	5.0	1005	11445.0
58443	5.0	1005	11440.0
58444	5.0	1005	23193.0
58445	5.0	1005	23426.0
58446	5.0	1005	23427.0
58447	5.0	1005	23716.0
58448	5.0	1005	24847.0
58466	5.0	427	4679.0
58468	5.0	458	24732.0
58469	5.0	609	6929.0
58470	5.0	609	6931.0
58471	5.0	609	6930.0
58475	5.0	179	26899.0
58477	5.0	1810	27549.0
58480	5.0	573	23830.0
58482	5.0	808	27648.0
58486	5.0	357	3853.0
58487	5.0	357	3854.0
58495	5.0	1305	15118.0
58496	5.0	1305	25915.0
58498	5.0	1130	13094.0
58499	5.0	1130	23037.0
58510	5.0	456	5039.0
58511	5.0	456	5040.0
58512	5.0	456	5038.0
58520	5.0	2073	25962.0
58521	5.0	2073	25963.0
58522	5.0	1737	21414.0
58526	5.0	49	27533.0
58527	5.0	1138	27714.0
58529	5.0	947	27453.0
58530	5.0	947	27245.0
58531	5.0	947	27179.0
58532	5.0	1860	24876.0
58533	5.0	1860	24877.0
58534	5.0	1860	24878.0
58535	5.0	1860	24879.0
58539	5.0	1534	27691.0
58541	5.0	1337	27510.0
58542	5.0	1337	27509.0
58543	5.0	177	27521.0
58547	5.0	513	5742.0
58548	5.0	513	5743.0
58549	5.0	513	5744.0
58550	5.0	513	5741.0
58552	5.0	736	27457.0
58554	5.0	736	8010.0
58562	5.0	718	7899.0
58563	5.0	718	7898.0
58564	5.0	1382	27733.0
58565	5.0	1382	27732.0
58566	5.0	1380	27482.0
58570	5.0	364	27585.0
58571	5.0	364	27470.0
58572	5.0	364	27398.0
58573	5.0	364	3919.0
58574	5.0	364	3920.0
58575	5.0	364	23603.0
58576	5.0	364	24812.0
58577	5.0	364	24813.0
58578	5.0	364	26220.0
58587	5.0	1384	27628.0
58588	5.0	130	27522.0
58596	5.0	487	5362.0
58597	5.0	487	5363.0
58599	5.0	487	5364.0
58600	5.0	487	5365.0
58601	5.0	487	5366.0
58602	5.0	487	5367.0
58603	5.0	487	5360.0
58604	5.0	326	3599.0
58607	5.0	1161	26721.0
58608	5.0	1161	13511.0
58609	5.0	1161	13512.0
58618	5.0	531	6063.0
58619	5.0	531	25077.0
58621	5.0	952	27634.0
58633	5.0	451	4953.0
58646	5.0	2067	25724.0
58647	5.0	2067	25725.0
58651	5.0	627	25894.0
58657	5.0	1242	27552.0
58659	5.0	1545	26364.0
58662	5.0	378	27490.0
58666	5.0	909	26740.0
58669	5.0	1202	23418.0
58670	5.0	1202	25066.0
58672	5.0	1336	15557.0
58682	5.0	1761	21655.0
58690	5.0	1241	26593.0
58691	5.0	1241	24061.0
58693	5.0	1417	26994.0
58694	5.0	1417	26940.0
58695	5.0	1417	16595.0
58699	5.0	80	965.0
58702	5.0	849	26492.0
58703	5.0	849	26491.0
58706	5.0	849	9378.0
58720	-1.0	834	14640.0
58721	-1.0	834	13396.0
58723	-1.0	834	16038.0
58724	-1.0	834	11601.0
58735	-1.0	251	15532.0
58736	-1.0	251	3551.0
58737	-1.0	251	26010.0
58739	-1.0	251	14635.0
58740	-1.0	1479	148.0
58742	-1.0	1479	16606.0
58743	-1.0	1479	24684.0
58744	-1.0	1479	21965.0
58750	-1.0	239	9646.0
58751	-1.0	239	13304.0
58752	-1.0	239	16041.0
58753	-1.0	239	22899.0
58754	-1.0	239	10402.0
58760	-1.0	359	13382.0
58762	-1.0	359	6407.0
58763	-1.0	359	9079.0
58764	-1.0	359	6093.0
58766	-1.0	199	23006.0
58767	-1.0	199	24476.0
58768	-1.0	199	6834.0
58776	-1.0	1495	22235.0
58777	-1.0	1495	154.0
58778	-1.0	1495	23438.0
58779	-1.0	1495	17285.0
58786	-1.0	308	26492.0
58787	-1.0	308	13527.0
58788	-1.0	308	14311.0
58789	-1.0	308	19321.0
58792	-1.0	2108	17649.0
58793	-1.0	2108	18644.0
58794	-1.0	2108	9684.0
58795	-1.0	775	1922.0
58796	-1.0	775	26492.0
58797	-1.0	775	23750.0
58798	-1.0	775	625.0
58799	-1.0	775	23486.0
58806	-1.0	762	19490.0
58865	-1.0	1024	3667.0
58868	-1.0	1024	13658.0
58869	-1.0	1024	26338.0
58875	-1.0	1296	13094.0
58876	-1.0	1296	6172.0
58878	-1.0	1296	26276.0
58879	-1.0	1296	14374.0
58886	-1.0	1	5806.0
58887	-1.0	1	24712.0
58888	-1.0	1	23699.0
58905	-1.0	639	22897.0
58906	-1.0	639	19011.0
58907	-1.0	639	16883.0
58908	-1.0	639	26614.0
58909	-1.0	639	2887.0
58839	0.5	684	27468.0
58859	5.0	1680	16995.0
58790	5.0	2108	12531.0
58836	1.0	684	24878.0
58837	0.5	684	27583.0
58838	1.5	684	27474.0
58925	-1.0	1711	5560.0
58927	-1.0	1711	5526.0
58928	-1.0	1711	5531.0
58929	-1.0	1711	23589.0
58940	-1.0	799	13124.0
58941	-1.0	799	27016.0
58942	-1.0	799	15118.0
58943	-1.0	799	3036.0
58944	-1.0	799	1827.0
58945	-1.0	106	13843.0
58946	-1.0	106	15230.0
58948	-1.0	106	23832.0
58949	-1.0	106	26282.0
58955	-1.0	1790	139.0
58956	-1.0	1790	3414.0
58957	-1.0	1790	147.0
58958	-1.0	1790	25921.0
58990	-1.0	483	19320.0
58991	-1.0	483	6407.0
58992	-1.0	483	4228.0
58994	-1.0	483	13302.0
59002	-1.0	1557	26402.0
59004	-1.0	1557	24712.0
59021	-1.0	1318	4832.0
59022	-1.0	1318	25870.0
59030	-1.0	98	20032.0
59031	-1.0	98	16603.0
59032	-1.0	98	11238.0
59033	-1.0	98	26492.0
59041	-1.0	776	151.0
59042	-1.0	776	21710.0
59044	-1.0	776	14256.0
59046	-1.0	785	1172.0
59047	-1.0	785	10510.0
59048	-1.0	785	22149.0
59049	-1.0	785	23679.0
59055	-1.0	1290	1936.0
59056	-1.0	1290	26981.0
59057	-1.0	1290	27365.0
59058	-1.0	1290	12171.0
59059	-1.0	1290	14214.0
59060	-1.0	1499	1566.0
59061	-1.0	1499	11895.0
59062	-1.0	1499	26986.0
59070	-1.0	8	26503.0
59071	-1.0	8	18612.0
59073	-1.0	8	14775.0
59095	-1.0	1043	8516.0
59097	-1.0	1043	19285.0
59098	-1.0	1043	24382.0
59099	-1.0	1043	347.0
59115	-1.0	2101	11753.0
59116	-1.0	2101	27361.0
59117	-1.0	2101	14974.0
59118	-1.0	2101	13042.0
59119	-1.0	2101	18637.0
59137	-1.0	457	1834.0
59138	-1.0	457	13652.0
59139	-1.0	457	7675.0
59140	-1.0	1640	12170.0
59141	-1.0	1640	5110.0
59142	-1.0	1640	26337.0
59144	-1.0	1640	13097.0
59156	-1.0	344	9437.0
59158	-1.0	344	21330.0
59159	-1.0	344	13524.0
59181	-1.0	350	19321.0
59182	-1.0	350	18944.0
59196	-1.0	196	10461.0
59197	-1.0	196	26829.0
59198	-1.0	196	23699.0
59206	-1.0	876	25067.0
59207	-1.0	876	8927.0
59209	-1.0	876	21575.0
59210	-1.0	518	20214.0
59211	-1.0	518	2841.0
59213	-1.0	518	7093.0
59220	-1.0	1727	16762.0
59221	-1.0	1727	4228.0
59222	-1.0	1727	3806.0
59223	-1.0	1727	18695.0
59224	-1.0	1727	27549.0
59230	-1.0	1494	8824.0
59231	-1.0	1494	14648.0
59232	-1.0	1494	12405.0
59234	-1.0	1494	15359.0
59086	5.0	475	1156.0
59088	5.0	475	26663.0
59089	0.5	475	14400.0
59180	5.0	350	24442.0
59250	-1.0	1048	3403.0
59251	-1.0	1048	23588.0
59252	-1.0	1048	24828.0
59254	-1.0	1048	27326.0
59256	-1.0	683	26662.0
59257	-1.0	683	23857.0
59258	-1.0	683	26334.0
59290	-1.0	489	16446.0
59291	-1.0	489	9595.0
59292	-1.0	489	27261.0
59293	-1.0	489	23687.0
59294	-1.0	489	18132.0
59300	-1.0	512	13222.0
59304	-1.0	512	14205.0
59320	-1.0	1223	13097.0
59322	-1.0	1223	15230.0
59323	-1.0	1223	17961.0
59330	-1.0	55	8483.0
59331	-1.0	55	4620.0
59333	-1.0	55	26612.0
59335	-1.0	486	23032.0
59336	-1.0	486	16015.0
59338	-1.0	486	1826.0
59345	-1.0	149	7677.0
59347	-1.0	149	10202.0
59348	-1.0	149	26319.0
59349	-1.0	149	24506.0
59355	-1.0	64	5177.0
59356	-1.0	64	3599.0
59357	-1.0	64	21972.0
59358	-1.0	64	5176.0
59359	-1.0	64	2321.0
59311	5.0	1807	7919.0
59261	5.0	118	24476.0
59262	5.0	118	26987.0
59263	5.0	118	23006.0
59264	5.0	118	21603.0
59312	5.0	1807	27020.0
59313	5.0	1807	26907.0
59314	5.0	1807	16815.0
59260	5.0	118	25899.0
59375	5.0	1591	10343.0
59376	5.0	1591	14650.0
59377	5.0	1591	12113.0
59405	-1.0	1157	26725.0
59406	-1.0	1157	6736.0
59408	-1.0	1157	20032.0
59436	-1.0	437	864.0
59437	-1.0	437	10660.0
59438	-1.0	437	25984.0
59439	-1.0	437	8300.0
59440	-1.0	171	4318.0
59441	-1.0	171	1938.0
59442	-1.0	171	6500.0
59444	-1.0	171	11043.0
59460	-1.0	809	16606.0
59461	-1.0	809	10203.0
59462	-1.0	809	21165.0
59464	-1.0	809	20071.0
59468	-1.0	1094	13301.0
59469	-1.0	1094	26327.0
59475	-1.0	169	1534.0
59476	-1.0	169	9957.0
59478	-1.0	169	9902.0
59479	-1.0	169	4248.0
59485	-1.0	901	14642.0
59487	-1.0	901	23948.0
59488	-1.0	901	18764.0
59489	-1.0	901	12176.0
59490	-1.0	495	6509.0
59491	-1.0	495	9939.0
59492	-1.0	495	335.0
59493	-1.0	495	14211.0
59494	-1.0	495	9956.0
59501	-1.0	2084	12344.0
59502	-1.0	2084	26287.0
59503	-1.0	2084	25664.0
59504	-1.0	2084	12332.0
59515	-1.0	917	8750.0
59526	-1.0	1562	23006.0
59527	-1.0	1562	13512.0
59528	-1.0	1562	26492.0
59529	-1.0	1562	26721.0
59530	-1.0	2070	26803.0
59532	-1.0	2070	11754.0
59533	-1.0	2070	26190.0
59534	-1.0	2070	14210.0
59397	5.0	401	6835.0
59395	5.0	401	21161.0
59396	5.0	401	20256.0
59399	5.0	401	6834.0
59555	-1.0	1518	26940.0
59559	-1.0	1518	26876.0
59560	-1.0	1257	5367.0
59562	-1.0	1257	10543.0
59563	-1.0	1257	9957.0
59564	-1.0	1257	23588.0
59565	-1.0	243	12040.0
59566	-1.0	243	11831.0
59567	-1.0	243	19655.0
59568	-1.0	243	3582.0
59569	-1.0	243	19254.0
59575	-1.0	911	2302.0
59577	-1.0	911	2301.0
59597	-1.0	800	22966.0
59598	-1.0	800	22934.0
59599	-1.0	800	9910.0
59615	-1.0	1145	2388.0
59616	-1.0	1145	848.0
59617	-1.0	1145	13381.0
59618	-1.0	1145	26009.0
59619	-1.0	1145	19317.0
59630	-1.0	790	16641.0
59631	-1.0	790	19011.0
59632	-1.0	790	14640.0
59633	-1.0	790	22897.0
59655	-1.0	1273	9827.0
59656	-1.0	1273	26502.0
59657	-1.0	1273	10404.0
59659	-1.0	1273	23457.0
59660	-1.0	1250	19104.0
59661	-1.0	1250	19105.0
59662	-1.0	1250	19008.0
59663	-1.0	1250	26893.0
59664	-1.0	1250	2541.0
59720	-1.0	690	4228.0
59722	-1.0	690	21224.0
59723	-1.0	690	13261.0
59724	-1.0	690	18099.0
59725	-1.0	797	10449.0
59726	-1.0	797	20219.0
59727	-1.0	797	8118.0
59740	-1.0	1345	21246.0
59741	-1.0	1345	22284.0
59742	-1.0	1345	2322.0
59743	-1.0	1345	19527.0
59744	-1.0	1345	26075.0
59750	-1.0	933	11038.0
59751	-1.0	933	8826.0
59752	-1.0	933	16040.0
59755	-1.0	209	17762.0
59756	-1.0	209	25870.0
59757	-1.0	209	12194.0
59758	-1.0	209	9647.0
59759	-1.0	209	20032.0
58855	5.0	1680	20904.0
58857	5.0	1680	429.0
59775	-1.0	895	13512.0
59776	-1.0	895	335.0
59778	-1.0	895	19321.0
59779	-1.0	895	18944.0
59795	-1.0	696	24108.0
59796	-1.0	696	20144.0
59797	-1.0	696	24007.0
59798	-1.0	696	10785.0
59799	-1.0	696	12672.0
59817	-1.0	806	26402.0
59819	-1.0	806	24712.0
59845	-1.0	333	1534.0
59848	-1.0	333	4593.0
59851	2.0	734	5593.0
59728	5.0	797	5135.0
59765	5.0	13	23810.0
59766	3.0	13	26279.0
59769	3.0	13	26915.0
59870	-1.0	540	12038.0
59871	-1.0	540	19324.0
59872	-1.0	540	11830.0
59873	-1.0	540	8474.0
59874	-1.0	540	4616.0
59875	-1.0	1586	514.0
59877	-1.0	1586	20032.0
59880	-1.0	1463	12490.0
59881	-1.0	1463	22079.0
59882	-1.0	1463	4319.0
59883	-1.0	1463	949.0
59884	-1.0	1463	16393.0
59905	-1.0	1004	14012.0
59907	-1.0	1004	26825.0
59908	-1.0	1004	8300.0
59909	-1.0	1004	11312.0
59925	-1.0	1151	25603.0
59926	-1.0	1151	24778.0
59927	-1.0	1151	24755.0
59928	-1.0	1151	24782.0
59945	-1.0	749	26287.0
59946	-1.0	749	12344.0
59947	-1.0	749	12332.0
59852	3.0	734	17929.0
59965	-1.0	1813	25266.0
59966	-1.0	1813	18762.0
59967	-1.0	1813	21165.0
59969	-1.0	1813	26128.0
59975	-1.0	1238	27249.0
59976	-1.0	1238	24988.0
59977	-1.0	1238	14638.0
59978	-1.0	1238	25490.0
60000	-1.0	2080	24738.0
60001	-1.0	2080	24828.0
60002	-1.0	2080	24684.0
60003	-1.0	2080	14710.0
60004	-1.0	2080	5364.0
60010	-1.0	754	14775.0
60011	-1.0	754	21094.0
60012	-1.0	754	21095.0
60014	-1.0	754	284.0
59895	4.5	37	23457.0
59896	5.0	37	3933.0
59898	5.0	37	26069.0
59899	5.0	37	26501.0
60035	-1.0	747	26328.0
60036	-1.0	747	14649.0
60037	-1.0	747	3695.0
60038	-1.0	747	18588.0
60039	-1.0	747	23007.0
59085	5.0	475	19325.0
59087	5.0	475	26813.0
60040	-1.0	1371	10751.0
60041	-1.0	1371	10748.0
60042	-1.0	1371	27599.0
60044	-1.0	1371	18574.0
60050	-1.0	638	21164.0
60051	-1.0	638	25689.0
60052	-1.0	638	10949.0
60053	-1.0	638	19011.0
60054	-1.0	638	10202.0
60076	-1.0	1205	13385.0
60079	-1.0	1205	22992.0
60085	-1.0	1221	1172.0
60086	-1.0	1221	1483.0
60087	-1.0	1221	567.0
60088	-1.0	1221	514.0
60095	-1.0	1458	8786.0
60097	-1.0	1458	13661.0
60098	-1.0	1458	12170.0
60127	-1.0	801	24365.0
60136	-1.0	1808	10514.0
60137	-1.0	1808	18104.0
60138	-1.0	1808	10401.0
60139	-1.0	1808	157.0
60065	5.0	964	3882.0
60195	-1.0	1124	1922.0
60197	-1.0	1124	6407.0
60199	-1.0	1124	26804.0
60210	-1.0	770	14589.0
60211	-1.0	770	23005.0
60213	-1.0	770	26233.0
60216	-1.0	1110	141.0
60217	-1.0	1110	12405.0
60218	-1.0	1110	19310.0
60230	-1.0	1784	27468.0
60231	-1.0	1784	19463.0
60233	-1.0	1784	27583.0
60250	-1.0	1669	9128.0
60251	-1.0	1669	8118.0
60253	-1.0	1669	623.0
60254	-1.0	1669	19489.0
60263	-1.0	705	3414.0
60264	-1.0	705	10202.0
60270	-1.0	1149	21224.0
60272	-1.0	1149	26071.0
60274	-1.0	1149	26366.0
60280	-1.0	155	18629.0
60282	-1.0	155	5135.0
60283	-1.0	155	19527.0
60284	-1.0	155	19528.0
60290	-1.0	912	14768.0
60291	-1.0	912	14641.0
60292	-1.0	912	1483.0
60293	-1.0	912	14770.0
60310	-1.0	1288	8895.0
60311	-1.0	1288	23810.0
60313	-1.0	1288	8897.0
60321	-1.0	318	14771.0
60322	-1.0	318	15230.0
60323	-1.0	318	10203.0
60324	-1.0	318	12347.0
60262	4.5	705	13651.0
60325	4.0	1186	12835.0
60326	0.5	1186	25743.0
60302	5.0	857	26688.0
60240	4.0	76	23535.0
60329	0.5	1186	15475.0
60241	4.0	76	27583.0
60242	4.0	76	14595.0
60243	4.5	76	622.0
60301	5.0	857	11437.0
60303	5.0	857	25685.0
60186	4.5	1571	11834.0
60187	5.0	1571	5512.0
60188	5.0	1571	25981.0
60189	5.0	1571	20096.0
60304	5.0	857	23716.0
60356	-1.0	1606	18698.0
60357	-1.0	1606	13262.0
60358	-1.0	1606	17937.0
60359	-1.0	1606	16480.0
60365	-1.0	1310	13097.0
60366	-1.0	1310	14312.0
60367	-1.0	1310	13843.0
60369	-1.0	1310	4679.0
60067	5.0	964	10376.0
60068	3.0	964	3883.0
60069	3.0	964	2588.0
58931	5.0	525	8477.0
58932	5.0	525	8479.0
58933	5.0	525	2674.0
58934	5.0	525	19642.0
59365	5.0	1817	21515.0
59369	4.5	1817	6442.0
60385	5.0	1095	27745.0
60386	5.0	1095	27744.0
60387	5.0	1068	27743.0
60388	5.0	506	27760.0
60389	5.0	1244	27746.0
60390	5.0	2077	27748.0
60391	5.0	2077	27747.0
60393	5.0	2106	27761.0
60404	-1.0	573	26492.0
60405	-1.0	573	19314.0
60407	-1.0	573	153.0
60408	-1.0	573	13511.0
60419	-1.0	1680	26520.0
60420	-1.0	1680	19284.0
60421	-1.0	1680	11471.0
60423	-1.0	1680	5602.0
60429	-1.0	1241	9956.0
60430	-1.0	1241	6502.0
60431	-1.0	1241	13369.0
60432	-1.0	1241	6408.0
60433	-1.0	1241	24476.0
60449	-1.0	909	26665.0
60450	-1.0	909	26225.0
60451	-1.0	909	23486.0
60452	-1.0	909	24269.0
60453	-1.0	909	14209.0
60469	-1.0	1055	139.0
60470	-1.0	1055	2579.0
60471	-1.0	1055	22944.0
60472	-1.0	1055	16044.0
60473	-1.0	1055	3414.0
60479	-1.0	357	26813.0
60480	-1.0	357	26663.0
60481	-1.0	357	26492.0
60483	-1.0	357	20032.0
60489	-1.0	956	27013.0
60490	-1.0	956	16883.0
60491	-1.0	956	5593.0
60492	-1.0	956	13382.0
60493	-1.0	956	14962.0
60505	-1.0	1130	11414.0
60506	-1.0	1130	6172.0
60507	-1.0	1130	16471.0
60508	-1.0	1130	23218.0
60526	-1.0	1417	27432.0
60527	-1.0	1417	2646.0
60528	-1.0	1417	25806.0
60534	-1.0	1202	23588.0
60536	-1.0	1202	14710.0
